season,kpin,subzone,variety,pack_week,reading_date,dm_pct,mts_threshold,mts_pass,tzg_score,tzg_grade,sample_size,psa_penalty_applied,grower_effect
2023/24,100360,Pongakawa,SunGold,19,2024-05-06,16.51,16.1,True,0.09,D,90,False,-0.44
2023/24,100360,Pongakawa,SunGold,20,2024-05-13,16.78,16.1,True,0.15,D,90,False,-0.44
2023/24,100360,Pongakawa,SunGold,21,2024-05-20,15.7,16.1,False,0.0,F,90,False,-0.44
2023/24,100360,Pongakawa,SunGold,22,2024-05-27,16.48,16.1,True,0.084,D,90,False,-0.44
2023/24,100360,Pongakawa,SunGold,23,2024-06-03,16.01,16.1,False,0.0,F,90,False,-0.44
2023/24,100360,Pongakawa,SunGold,24,2024-06-10,16.72,16.1,True,0.137,D,90,False,-0.44
2023/24,100360,Pongakawa,SunGold,25,2024-06-17,16.29,16.1,True,0.042,D,90,False,-0.44
2023/24,100360,Pongakawa,SunGold,26,2024-06-24,15.8,16.1,False,0.0,F,90,False,-0.44
2023/24,100361,Pongakawa,Green,11,2024-03-11,17.9,15.5,True,0.533,B,90,False,0.188
2023/24,100361,Pongakawa,Green,12,2024-03-18,16.88,15.5,True,0.307,C,90,False,0.188
2023/24,100361,Pongakawa,Green,13,2024-03-25,17.85,15.5,True,0.522,B,90,False,0.188
2023/24,100361,Pongakawa,Green,14,2024-04-01,17.4,15.5,True,0.422,B,90,False,0.188
2023/24,100361,Pongakawa,Green,15,2024-04-08,18.09,15.5,True,0.576,B,90,False,0.188
2023/24,100361,Pongakawa,Green,16,2024-04-15,16.77,15.5,True,0.282,C,90,False,0.188
2023/24,100361,Pongakawa,Green,17,2024-04-22,17.61,15.5,True,0.469,B,90,False,0.188
2023/24,100361,Pongakawa,Green,18,2024-04-29,18.04,15.5,True,0.564,B,90,False,0.188
2023/24,100361,Pongakawa,Green,19,2024-05-06,16.93,15.5,True,0.318,C,90,False,0.188
2023/24,100361,Pongakawa,Green,20,2024-05-13,17.26,15.5,True,0.391,C,90,False,0.188
2023/24,100361,Pongakawa,Green,21,2024-05-20,16.93,15.5,True,0.318,C,90,False,0.188
2023/24,100361,Pongakawa,Green,22,2024-05-27,16.98,15.5,True,0.329,C,90,False,0.188
2023/24,100361,Pongakawa,Green,23,2024-06-03,16.5,15.5,True,0.222,C,90,False,0.188
2023/24,100361,Pongakawa,Green,24,2024-06-10,17.12,15.5,True,0.36,C,90,False,0.188
2023/24,100361,Pongakawa,Green,25,2024-06-17,16.55,15.5,True,0.233,C,90,False,0.188
2023/24,100361,Pongakawa,Green,26,2024-06-24,15.82,15.5,True,0.071,D,90,False,0.188
2023/24,100362,Pongakawa,Green,11,2024-03-11,17.44,15.5,True,0.431,B,90,False,0.032
2023/24,100362,Pongakawa,Green,12,2024-03-18,17.58,15.5,True,0.462,B,90,False,0.032
2023/24,100362,Pongakawa,Green,13,2024-03-25,17.01,15.5,True,0.336,C,90,False,0.032
2023/24,100362,Pongakawa,Green,14,2024-04-01,17.54,15.5,True,0.453,B,90,False,0.032
2023/24,100362,Pongakawa,Green,15,2024-04-08,17.62,15.5,True,0.471,B,90,False,0.032
2023/24,100362,Pongakawa,Green,16,2024-04-15,16.58,15.5,True,0.24,C,90,False,0.032
2023/24,100362,Pongakawa,Green,17,2024-04-22,16.92,15.5,True,0.316,C,90,False,0.032
2023/24,100362,Pongakawa,Green,18,2024-04-29,16.6,15.5,True,0.244,C,90,False,0.032
2023/24,100362,Pongakawa,Green,19,2024-05-06,17.71,15.5,True,0.491,B,90,False,0.032
2023/24,100362,Pongakawa,Green,20,2024-05-13,16.55,15.5,True,0.233,C,90,False,0.032
2023/24,100362,Pongakawa,Green,21,2024-05-20,16.79,15.5,True,0.287,C,90,False,0.032
2023/24,100362,Pongakawa,Green,22,2024-05-27,16.73,15.5,True,0.273,C,90,False,0.032
2023/24,100362,Pongakawa,Green,23,2024-06-03,16.43,15.5,True,0.207,C,90,False,0.032
2023/24,100362,Pongakawa,Green,24,2024-06-10,17.23,15.5,True,0.384,C,90,False,0.032
2023/24,100362,Pongakawa,Green,25,2024-06-17,16.89,15.5,True,0.309,C,90,False,0.032
2023/24,100362,Pongakawa,Green,26,2024-06-24,16.26,15.5,True,0.169,D,90,False,0.032
2023/24,100363,Pongakawa,SunGold,11,2024-03-11,17.96,16.1,True,0.41,B,90,False,0.597
2023/24,100363,Pongakawa,SunGold,12,2024-03-18,18.47,16.1,True,0.523,B,90,False,0.597
2023/24,100363,Pongakawa,SunGold,13,2024-03-25,18.95,16.1,True,0.628,A,90,False,0.597
2023/24,100363,Pongakawa,SunGold,14,2024-04-01,17.74,16.1,True,0.362,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,15,2024-04-08,17.77,16.1,True,0.368,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,16,2024-04-15,18.2,16.1,True,0.463,B,90,False,0.597
2023/24,100363,Pongakawa,SunGold,17,2024-04-22,17.82,16.1,True,0.379,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,18,2024-04-29,17.4,16.1,True,0.287,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,19,2024-05-06,17.39,16.1,True,0.284,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,20,2024-05-13,17.82,16.1,True,0.379,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,21,2024-05-20,18.02,16.1,True,0.423,B,90,False,0.597
2023/24,100363,Pongakawa,SunGold,22,2024-05-27,17.3,16.1,True,0.265,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,23,2024-06-03,17.21,16.1,True,0.245,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,24,2024-06-10,18.07,16.1,True,0.434,B,90,False,0.597
2023/24,100363,Pongakawa,SunGold,25,2024-06-17,17.19,16.1,True,0.24,C,90,False,0.597
2023/24,100363,Pongakawa,SunGold,26,2024-06-24,17.04,16.1,True,0.207,C,90,False,0.597
2023/24,100364,Pongakawa,SunGold,11,2024-03-11,17.47,16.1,True,0.302,C,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,12,2024-03-18,17.57,16.1,True,0.324,C,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,13,2024-03-25,16.67,16.1,True,0.126,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,14,2024-04-01,17.09,16.1,True,0.218,C,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,15,2024-04-08,16.94,16.1,True,0.185,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,16,2024-04-15,16.98,16.1,True,0.194,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,17,2024-04-22,17.16,16.1,True,0.234,C,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,18,2024-04-29,16.89,16.1,True,0.174,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,19,2024-05-06,16.88,16.1,True,0.172,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,20,2024-05-13,16.46,16.1,True,0.079,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,21,2024-05-20,15.93,16.1,False,0.0,F,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,22,2024-05-27,17.05,16.1,True,0.209,C,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,23,2024-06-03,16.39,16.1,True,0.064,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,24,2024-06-10,17.17,16.1,True,0.236,C,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,25,2024-06-17,16.57,16.1,True,0.104,D,90,False,-0.275
2023/24,100364,Pongakawa,SunGold,26,2024-06-24,17.1,16.1,True,0.221,C,90,False,-0.275
2023/24,100365,Pongakawa,SunGold,11,2024-03-11,17.45,16.1,True,0.298,C,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,12,2024-03-18,17.6,16.1,True,0.331,C,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,13,2024-03-25,16.94,16.1,True,0.185,D,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,14,2024-04-01,18.04,16.1,True,0.428,B,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,15,2024-04-08,18.08,16.1,True,0.437,B,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,16,2024-04-15,16.99,16.1,True,0.196,D,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,17,2024-04-22,17.77,16.1,True,0.368,C,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,18,2024-04-29,17.15,16.1,True,0.232,C,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,19,2024-05-06,16.89,16.1,True,0.174,D,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,20,2024-05-13,16.79,16.1,True,0.152,D,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,21,2024-05-20,17.29,16.1,True,0.262,C,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,22,2024-05-27,17.22,16.1,True,0.247,C,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,23,2024-06-03,16.85,16.1,True,0.165,D,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,24,2024-06-10,16.96,16.1,True,0.19,D,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,25,2024-06-17,16.16,16.1,True,0.013,D,90,False,-0.026
2023/24,100365,Pongakawa,SunGold,26,2024-06-24,16.06,16.1,False,0.0,F,90,False,-0.026
2023/24,100366,Pongakawa,Green,11,2024-03-11,17.9,15.5,True,0.533,B,90,False,0.45
2023/24,100366,Pongakawa,Green,12,2024-03-18,18.42,15.5,True,0.649,A,90,False,0.45
2023/24,100366,Pongakawa,Green,13,2024-03-25,18.88,15.5,True,0.751,A,90,False,0.45
2023/24,100366,Pongakawa,Green,14,2024-04-01,18.63,15.5,True,0.696,A,90,False,0.45
2023/24,100366,Pongakawa,Green,15,2024-04-08,17.48,15.5,True,0.44,B,90,False,0.45
2023/24,100366,Pongakawa,Green,16,2024-04-15,17.87,15.5,True,0.527,B,90,False,0.45
2023/24,100366,Pongakawa,Green,17,2024-04-22,18.16,15.5,True,0.591,B,90,False,0.45
2023/24,100366,Pongakawa,Green,18,2024-04-29,17.73,15.5,True,0.496,B,90,False,0.45
2023/24,100366,Pongakawa,Green,19,2024-05-06,18.02,15.5,True,0.56,B,90,False,0.45
2023/24,100366,Pongakawa,Green,20,2024-05-13,17.47,15.5,True,0.438,B,90,False,0.45
2023/24,100366,Pongakawa,Green,21,2024-05-20,17.63,15.5,True,0.473,B,90,False,0.45
2023/24,100366,Pongakawa,Green,22,2024-05-27,17.12,15.5,True,0.36,C,90,False,0.45
2023/24,100366,Pongakawa,Green,23,2024-06-03,17.23,15.5,True,0.384,C,90,False,0.45
2023/24,100366,Pongakawa,Green,24,2024-06-10,16.72,15.5,True,0.271,C,90,False,0.45
2023/24,100366,Pongakawa,Green,25,2024-06-17,16.66,15.5,True,0.258,C,90,False,0.45
2023/24,100366,Pongakawa,Green,26,2024-06-24,16.76,15.5,True,0.28,C,90,False,0.45
2023/24,100367,Pongakawa,SunGold,11,2024-03-11,17.5,16.1,True,0.309,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,12,2024-03-18,17.93,16.1,True,0.404,B,90,False,0.298
2023/24,100367,Pongakawa,SunGold,13,2024-03-25,17.75,16.1,True,0.364,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,14,2024-04-01,18.08,16.1,True,0.437,B,90,False,0.298
2023/24,100367,Pongakawa,SunGold,15,2024-04-08,18.29,16.1,True,0.483,B,90,False,0.298
2023/24,100367,Pongakawa,SunGold,16,2024-04-15,17.89,16.1,True,0.395,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,17,2024-04-22,17.43,16.1,True,0.293,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,18,2024-04-29,18.65,16.1,True,0.562,B,90,False,0.298
2023/24,100367,Pongakawa,SunGold,19,2024-05-06,17.09,16.1,True,0.218,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,20,2024-05-13,16.69,16.1,True,0.13,D,90,False,0.298
2023/24,100367,Pongakawa,SunGold,21,2024-05-20,17.89,16.1,True,0.395,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,22,2024-05-27,16.74,16.1,True,0.141,D,90,False,0.298
2023/24,100367,Pongakawa,SunGold,23,2024-06-03,17.34,16.1,True,0.273,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,24,2024-06-10,17.49,16.1,True,0.307,C,90,False,0.298
2023/24,100367,Pongakawa,SunGold,25,2024-06-17,16.41,16.1,True,0.068,D,90,False,0.298
2023/24,100367,Pongakawa,SunGold,26,2024-06-24,16.83,16.1,True,0.161,D,90,False,0.298
2023/24,100368,Pongakawa,SunGold,11,2024-03-11,16.8,16.1,True,0.154,D,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,12,2024-03-18,17.8,16.1,True,0.375,C,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,13,2024-03-25,17.06,16.1,True,0.212,C,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,14,2024-04-01,16.92,16.1,True,0.181,D,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,15,2024-04-08,17.26,16.1,True,0.256,C,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,16,2024-04-15,16.43,16.1,True,0.073,D,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,17,2024-04-22,16.14,16.1,True,0.009,D,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,18,2024-04-29,17.08,16.1,True,0.216,C,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,19,2024-05-06,16.64,16.1,True,0.119,D,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,20,2024-05-13,17.05,16.1,True,0.209,C,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,21,2024-05-20,16.3,16.1,True,0.044,D,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,22,2024-05-27,16.02,16.1,False,0.0,F,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,23,2024-06-03,16.09,16.1,False,0.0,F,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,24,2024-06-10,16.61,16.1,True,0.112,D,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,25,2024-06-17,15.54,16.1,False,0.0,F,90,True,-0.174
2023/24,100368,Pongakawa,SunGold,26,2024-06-24,16.03,16.1,False,0.0,F,90,True,-0.174
2023/24,100369,Pongakawa,SunGold,11,2024-03-11,18.41,16.1,True,0.509,B,90,False,0.056
2023/24,100369,Pongakawa,SunGold,12,2024-03-18,16.27,16.1,True,0.037,D,90,False,0.056
2023/24,100369,Pongakawa,SunGold,13,2024-03-25,17.87,16.1,True,0.39,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,14,2024-04-01,17.08,16.1,True,0.216,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,15,2024-04-08,17.55,16.1,True,0.32,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,16,2024-04-15,17.72,16.1,True,0.357,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,17,2024-04-22,17.18,16.1,True,0.238,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,18,2024-04-29,16.27,16.1,True,0.037,D,90,False,0.056
2023/24,100369,Pongakawa,SunGold,19,2024-05-06,16.85,16.1,True,0.165,D,90,False,0.056
2023/24,100369,Pongakawa,SunGold,20,2024-05-13,17.41,16.1,True,0.289,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,21,2024-05-20,17.01,16.1,True,0.201,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,22,2024-05-27,16.97,16.1,True,0.192,D,90,False,0.056
2023/24,100369,Pongakawa,SunGold,23,2024-06-03,17.14,16.1,True,0.229,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,24,2024-06-10,17.26,16.1,True,0.256,C,90,False,0.056
2023/24,100369,Pongakawa,SunGold,25,2024-06-17,16.38,16.1,True,0.062,D,90,False,0.056
2023/24,100369,Pongakawa,SunGold,26,2024-06-24,16.26,16.1,True,0.035,D,90,False,0.056
2023/24,100370,Pongakawa,SunGold,11,2024-03-11,16.83,16.1,True,0.161,D,90,False,0.0
2023/24,100370,Pongakawa,SunGold,12,2024-03-18,17.47,16.1,True,0.302,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,13,2024-03-25,17.55,16.1,True,0.32,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,14,2024-04-01,17.11,16.1,True,0.223,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,15,2024-04-08,17.41,16.1,True,0.289,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,16,2024-04-15,17.76,16.1,True,0.366,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,17,2024-04-22,16.86,16.1,True,0.168,D,90,False,0.0
2023/24,100370,Pongakawa,SunGold,18,2024-04-29,17.71,16.1,True,0.355,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,19,2024-05-06,17.13,16.1,True,0.227,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,20,2024-05-13,16.69,16.1,True,0.13,D,90,False,0.0
2023/24,100370,Pongakawa,SunGold,21,2024-05-20,16.19,16.1,True,0.02,D,90,False,0.0
2023/24,100370,Pongakawa,SunGold,22,2024-05-27,17.6,16.1,True,0.331,C,90,False,0.0
2023/24,100370,Pongakawa,SunGold,23,2024-06-03,16.67,16.1,True,0.126,D,90,False,0.0
2023/24,100370,Pongakawa,SunGold,24,2024-06-10,16.53,16.1,True,0.095,D,90,False,0.0
2023/24,100370,Pongakawa,SunGold,25,2024-06-17,16.45,16.1,True,0.077,D,90,False,0.0
2023/24,100370,Pongakawa,SunGold,26,2024-06-24,17.01,16.1,True,0.201,C,90,False,0.0
2023/24,100371,Pongakawa,OrganicGreen,11,2024-03-11,16.98,15.5,True,0.329,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,12,2024-03-18,17.43,15.5,True,0.429,B,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,13,2024-03-25,17.59,15.5,True,0.464,B,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,14,2024-04-01,17.31,15.5,True,0.402,B,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,15,2024-04-08,17.05,15.5,True,0.344,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,16,2024-04-15,17.62,15.5,True,0.471,B,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,17,2024-04-22,17.14,15.5,True,0.364,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,18,2024-04-29,16.63,15.5,True,0.251,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,19,2024-05-06,17.05,15.5,True,0.344,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,20,2024-05-13,15.73,15.5,True,0.051,D,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,21,2024-05-20,16.55,15.5,True,0.233,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,22,2024-05-27,15.69,15.5,True,0.042,D,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,23,2024-06-03,16.76,15.5,True,0.28,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,24,2024-06-10,17.92,15.5,True,0.538,B,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,25,2024-06-17,16.62,15.5,True,0.249,C,90,True,0.07
2023/24,100371,Pongakawa,OrganicGreen,26,2024-06-24,16.95,15.5,True,0.322,C,90,True,0.07
2023/24,100372,Pongakawa,SunGold,11,2024-03-11,17.05,16.1,True,0.209,C,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,12,2024-03-18,17.1,16.1,True,0.221,C,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,13,2024-03-25,17.27,16.1,True,0.258,C,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,14,2024-04-01,17.46,16.1,True,0.3,C,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,15,2024-04-08,16.65,16.1,True,0.121,D,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,16,2024-04-15,16.72,16.1,True,0.137,D,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,17,2024-04-22,17.43,16.1,True,0.293,C,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,18,2024-04-29,17.07,16.1,True,0.214,C,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,19,2024-05-06,18.12,16.1,True,0.445,B,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,20,2024-05-13,16.45,16.1,True,0.077,D,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,21,2024-05-20,16.24,16.1,True,0.031,D,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,22,2024-05-27,16.03,16.1,False,0.0,F,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,23,2024-06-03,16.4,16.1,True,0.066,D,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,24,2024-06-10,16.36,16.1,True,0.057,D,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,25,2024-06-17,16.52,16.1,True,0.093,D,90,False,-0.175
2023/24,100372,Pongakawa,SunGold,26,2024-06-24,17.27,16.1,True,0.258,C,90,False,-0.175
2023/24,100373,Pongakawa,Green,11,2024-03-11,17.23,15.5,True,0.384,C,90,False,-0.022
2023/24,100373,Pongakawa,Green,12,2024-03-18,16.82,15.5,True,0.293,C,90,False,-0.022
2023/24,100373,Pongakawa,Green,13,2024-03-25,17.56,15.5,True,0.458,B,90,False,-0.022
2023/24,100373,Pongakawa,Green,14,2024-04-01,17.73,15.5,True,0.496,B,90,False,-0.022
2023/24,100373,Pongakawa,Green,15,2024-04-08,18.08,15.5,True,0.573,B,90,False,-0.022
2023/24,100373,Pongakawa,Green,16,2024-04-15,17.63,15.5,True,0.473,B,90,False,-0.022
2023/24,100373,Pongakawa,Green,17,2024-04-22,17.44,15.5,True,0.431,B,90,False,-0.022
2023/24,100373,Pongakawa,Green,18,2024-04-29,17.35,15.5,True,0.411,B,90,False,-0.022
2023/24,100373,Pongakawa,Green,19,2024-05-06,17.14,15.5,True,0.364,C,90,False,-0.022
2023/24,100373,Pongakawa,Green,20,2024-05-13,17.11,15.5,True,0.358,C,90,False,-0.022
2023/24,100373,Pongakawa,Green,21,2024-05-20,16.7,15.5,True,0.267,C,90,False,-0.022
2023/24,100373,Pongakawa,Green,22,2024-05-27,16.87,15.5,True,0.304,C,90,False,-0.022
2023/24,100373,Pongakawa,Green,23,2024-06-03,16.13,15.5,True,0.14,D,90,False,-0.022
2023/24,100373,Pongakawa,Green,24,2024-06-10,16.31,15.5,True,0.18,D,90,False,-0.022
2023/24,100373,Pongakawa,Green,25,2024-06-17,16.74,15.5,True,0.276,C,90,False,-0.022
2023/24,100373,Pongakawa,Green,26,2024-06-24,16.45,15.5,True,0.211,C,90,False,-0.022
2023/24,100374,Pongakawa,Green,11,2024-03-11,17.15,15.5,True,0.367,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,12,2024-03-18,16.52,15.5,True,0.227,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,13,2024-03-25,17.15,15.5,True,0.367,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,14,2024-04-01,17.46,15.5,True,0.436,B,90,False,-0.4
2023/24,100374,Pongakawa,Green,15,2024-04-08,17.18,15.5,True,0.373,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,16,2024-04-15,16.74,15.5,True,0.276,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,17,2024-04-22,16.67,15.5,True,0.26,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,18,2024-04-29,17.13,15.5,True,0.362,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,19,2024-05-06,17.15,15.5,True,0.367,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,20,2024-05-13,17.29,15.5,True,0.398,C,90,False,-0.4
2023/24,100374,Pongakawa,Green,21,2024-05-20,16.37,15.5,True,0.193,D,90,False,-0.4
2023/24,100374,Pongakawa,Green,22,2024-05-27,15.95,15.5,True,0.1,D,90,False,-0.4
2023/24,100374,Pongakawa,Green,23,2024-06-03,16.31,15.5,True,0.18,D,90,False,-0.4
2023/24,100374,Pongakawa,Green,24,2024-06-10,16.12,15.5,True,0.138,D,90,False,-0.4
2023/24,100374,Pongakawa,Green,25,2024-06-17,16.23,15.5,True,0.162,D,90,False,-0.4
2023/24,100374,Pongakawa,Green,26,2024-06-24,16.43,15.5,True,0.207,C,90,False,-0.4
2023/24,100375,Pongakawa,SunGold,11,2024-03-11,17.36,16.1,True,0.278,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,12,2024-03-18,17.28,16.1,True,0.26,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,13,2024-03-25,17.37,16.1,True,0.28,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,14,2024-04-01,16.9,16.1,True,0.176,D,90,False,0.034
2023/24,100375,Pongakawa,SunGold,15,2024-04-08,17.16,16.1,True,0.234,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,16,2024-04-15,17.84,16.1,True,0.384,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,17,2024-04-22,17.01,16.1,True,0.201,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,18,2024-04-29,18.63,16.1,True,0.558,B,90,False,0.034
2023/24,100375,Pongakawa,SunGold,19,2024-05-06,17.11,16.1,True,0.223,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,20,2024-05-13,17.09,16.1,True,0.218,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,21,2024-05-20,16.49,16.1,True,0.086,D,90,False,0.034
2023/24,100375,Pongakawa,SunGold,22,2024-05-27,16.32,16.1,True,0.049,D,90,False,0.034
2023/24,100375,Pongakawa,SunGold,23,2024-06-03,16.53,16.1,True,0.095,D,90,False,0.034
2023/24,100375,Pongakawa,SunGold,24,2024-06-10,17.88,16.1,True,0.393,C,90,False,0.034
2023/24,100375,Pongakawa,SunGold,25,2024-06-17,16.4,16.1,True,0.066,D,90,False,0.034
2023/24,100375,Pongakawa,SunGold,26,2024-06-24,16.61,16.1,True,0.112,D,90,False,0.034
2023/24,100376,Pongakawa,Green,11,2024-03-11,17.42,15.5,True,0.427,B,90,False,0.113
2023/24,100376,Pongakawa,Green,12,2024-03-18,16.44,15.5,True,0.209,C,90,False,0.113
2023/24,100376,Pongakawa,Green,13,2024-03-25,17.14,15.5,True,0.364,C,90,False,0.113
2023/24,100376,Pongakawa,Green,14,2024-04-01,16.93,15.5,True,0.318,C,90,False,0.113
2023/24,100376,Pongakawa,Green,15,2024-04-08,16.68,15.5,True,0.262,C,90,False,0.113
2023/24,100376,Pongakawa,Green,16,2024-04-15,17.52,15.5,True,0.449,B,90,False,0.113
2023/24,100376,Pongakawa,Green,17,2024-04-22,17.96,15.5,True,0.547,B,90,False,0.113
2023/24,100376,Pongakawa,Green,18,2024-04-29,17.16,15.5,True,0.369,C,90,False,0.113
2023/24,100376,Pongakawa,Green,19,2024-05-06,17.54,15.5,True,0.453,B,90,False,0.113
2023/24,100376,Pongakawa,Green,20,2024-05-13,16.87,15.5,True,0.304,C,90,False,0.113
2023/24,100376,Pongakawa,Green,21,2024-05-20,17.97,15.5,True,0.549,B,90,False,0.113
2023/24,100376,Pongakawa,Green,22,2024-05-27,17.37,15.5,True,0.416,B,90,False,0.113
2023/24,100376,Pongakawa,Green,23,2024-06-03,17.37,15.5,True,0.416,B,90,False,0.113
2023/24,100376,Pongakawa,Green,24,2024-06-10,16.53,15.5,True,0.229,C,90,False,0.113
2023/24,100376,Pongakawa,Green,25,2024-06-17,16.57,15.5,True,0.238,C,90,False,0.113
